"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"#Meningitis (G00,G03)"	"GR113-050"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	13	2035787	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Meningitis (G00,G03)"	"GR113-050"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	13	1644652	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Meningitis (G00,G03)"	"GR113-050"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	10	1669900	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Meningitis (G00,G03)"	"GR113-050"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	10	696504	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	14	2597428	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	34	2341598	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	125	2061685	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	259	1657235	15.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	624	1660391	37.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	912	1043058	87.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	635	688638	92.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	572	267892	213.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	12	3764464	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	20	2745543	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	36	2484162	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	117	2035787	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	283	1644652	17.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	609	1669900	36.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	880	1060798	83.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	625	696504	89.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	592	275896	214.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	53	2597428	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	38	2341598	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	291	2061685	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	224	1657235	13.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	1899	1660391	114.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	1057	1043058	101.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	4372	688638	634.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	1169	267892	436.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	46	2745543	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	33	2484162	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	289	2035787	14.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	224	1644652	13.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	2028	1669900	121.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	1079	1060798	101.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	4590	696504	659.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Alzheimer disease (G30)"	"GR113-052"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	1238	275896	448.7
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"< 1 year"	"1"	"Female"	"F"	43	332439	12.9
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"< 1 year"	"1"	"Male"	"M"	49	347985	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"1-4 years"	"1-4"	"Female"	"F"	20	1310892	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"1-4 years"	"1-4"	"Male"	"M"	30	1371406	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"5-14 years"	"5-14"	"Female"	"F"	30	3654226	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"5-14 years"	"5-14"	"Male"	"M"	29	3837272	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"15-24 years"	"15-24"	"Female"	"F"	85	3474377	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	132	3580675	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	241	3666927	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	429	3581629	12.0
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	864	4458109	19.4
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	1903	4314659	44.1
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	2247	3937276	57.1
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	5283	3729725	141.6
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	4551	2597428	175.2
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	8919	2341598	380.9
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	11981	2061685	581.1
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	17186	1657235	1037.0
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	32573	1660391	1961.8
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	29641	1043058	2841.7
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	53995	688638	7840.8
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	22423	267892	8370.2
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2001"	"2001"	"Not Stated"	"NS"	"Male"	"M"	17	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"< 1 year"	"1"	"Female"	"F"	42	326745	12.9
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"< 1 year"	"1"	"Male"	"M"	48	341614	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"1-4 years"	"1-4"	"Female"	"F"	17	1308190	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"1-4 years"	"1-4"	"Male"	"M"	18	1368328	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"5-14 years"	"5-14"	"Female"	"F"	36	3635290	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"5-14 years"	"5-14"	"Male"	"M"	36	3817086	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"15-24 years"	"15-24"	"Female"	"F"	66	3521268	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	126	3640312	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	207	3618978	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	393	3540708	11.1
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	870	4411363	19.7
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	1876	4266444	44.0
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	2220	3969883	55.9
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	5387	3764464	143.1
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	4596	2745543	167.4
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	9278	2484162	373.5
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	11525	2035787	566.1
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	16420	1644652	998.4
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	31552	1669900	1889.5
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	29100	1060798	2743.2
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	54357	696504	7804.3
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	22926	275896	8309.7
	"Census Region 1: Northeast"	"CENS-R1"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2002"	"2002"	"Not Stated"	"NS"	"Male"	"M"	11	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"< 1 year"	"1"	"Female"	"F"	32	332439	9.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"< 1 year"	"1"	"Male"	"M"	37	347985	10.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"1-4 years"	"1-4"	"Female"	"F"	17	1310892	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"1-4 years"	"1-4"	"Male"	"M"	23	1371406	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"5-14 years"	"5-14"	"Female"	"F"	20	3654226	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"5-14 years"	"5-14"	"Male"	"M"	21	3837272	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"15-24 years"	"15-24"	"Female"	"F"	63	3474377	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	104	3580675	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	181	3666927	4.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	345	3581629	9.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	639	4458109	14.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	1584	4314659	36.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	1681	3937276	42.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	4535	3729725	121.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	3620	2597428	139.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	7680	2341598	328.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	9432	2061685	457.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	14152	1657235	854.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	24871	1660391	1497.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	23908	1043058	2292.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	42125	688638	6117.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	18034	267892	6731.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2001"	"2001"	"Not Stated"	"NS"	"Male"	"M"	15	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"< 1 year"	"1"	"Female"	"F"	30	326745	9.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"< 1 year"	"1"	"Male"	"M"	40	341614	11.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"1-4 years"	"1-4"	"Female"	"F"	11	1308190	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"1-4 years"	"1-4"	"Male"	"M"	11	1368328	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"5-14 years"	"5-14"	"Female"	"F"	19	3635290	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"5-14 years"	"5-14"	"Male"	"M"	27	3817086	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"15-24 years"	"15-24"	"Female"	"F"	53	3521268	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	97	3640312	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	144	3618978	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	324	3540708	9.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	619	4411363	14.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	1605	4266444	37.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	1687	3969883	42.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	4680	3764464	124.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	3655	2745543	133.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	7914	2484162	318.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	9090	2035787	446.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	13606	1644652	827.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	23953	1669900	1434.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	23418	1060798	2207.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	42532	696504	6106.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	18481	275896	6698.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2002"	"2002"	"Not Stated"	"NS"	"Male"	"M"	11	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	15	4458109	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	20	3937276	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	16	3729725	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	44	2597428	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	27	2341598	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	110	2061685	5.3
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	48	1657235	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	221	1660391	13.3
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	78	1043058	7.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	128	688638	18.6
