"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	104	1561116	6.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	36	810265	4.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	16	3542636	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	64	3768430	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	153	4348826	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	163	3542140	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	128	2172306	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	79	1546270	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	56	823724	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	26	3840698	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	136	4337383	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	353	3446956	10.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	501	2137817	23.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	479	1561116	30.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	272	810265	33.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	25	3768430	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	126	4348826	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	447	3542140	12.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	502	2172306	23.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	491	1546270	31.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	328	823724	39.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	12	3514160	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	59	3840698	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	289	4337383	6.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	630	3446956	18.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	732	2137817	34.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	707	1561116	45.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	458	810265	56.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	14	3542636	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	61	3768430	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	275	4348826	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	642	3542140	18.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	714	2172306	32.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	772	1546270	49.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	409	823724	49.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	69	4136525	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	389	3172022	12.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	930	1788614	52.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2009"	"2009"	"75-84 years"	"75-84"	"Male"	"M"	1943	1064581	182.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	1899	365611	519.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	80	4146986	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	459	3267764	14.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2010"	"2010"	"65-74 years"	"65-74"	"Male"	"M"	1013	1823502	55.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2010"	"2010"	"75-84 years"	"75-84"	"Male"	"M"	1959	1063053	184.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	1942	375978	516.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	11	3840698	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	31	3704667	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	61	4337383	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	150	4136525	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	128	3446956	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	333	3172022	10.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	186	2137817	8.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	403	1788614	22.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	274	1561116	17.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"75-84 years"	"75-84"	"Male"	"M"	394	1064581	37.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	201	810265	24.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	184	365611	50.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	27	3632913	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	49	4348826	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	130	4146986	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	114	3542140	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	307	3267764	9.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	184	2172306	8.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"65-74 years"	"65-74"	"Male"	"M"	360	1823502	19.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	236	1546270	15.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"75-84 years"	"75-84"	"Male"	"M"	340	1063053	32.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	213	823724	25.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	224	375978	59.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	11	3704667	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	23	4337383	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	75	4136525	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	82	3446956	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	247	3172022	7.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	151	2137817	7.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	439	1788614	24.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	318	1561116	20.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"75-84 years"	"75-84"	"Male"	"M"	780	1064581	73.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	358	810265	44.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	602	365611	164.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	15	3632913	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	45	4348826	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	81	4146986	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	104	3542140	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	265	3267764	8.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	144	2172306	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"65-74 years"	"65-74"	"Male"	"M"	447	1823502	24.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	316	1546270	20.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"75-84 years"	"75-84"	"Male"	"M"	849	1063053	79.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	352	823724	42.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	611	375978	162.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"1-4 years"	"1-4"	"Female"	"F"	11	1265788	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"5-14 years"	"5-14"	"Female"	"F"	19	3354449	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"5-14 years"	"5-14"	"Male"	"M"	31	3507765	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"15-24 years"	"15-24"	"Female"	"F"	18	3777409	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	18	3923106	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	29	3514160	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	49	3459182	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	49	3840698	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	79	3704667	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	147	4337383	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	213	4136525	5.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	265	3446956	7.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	355	3172022	11.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	243	2137817	11.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	299	1788614	16.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	271	1561116	17.4
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"75-84 years"	"75-84"	"Male"	"M"	278	1064581	26.1
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	128	810265	15.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	94	365611	25.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"5-14 years"	"5-14"	"Female"	"F"	18	3343054	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"5-14 years"	"5-14"	"Male"	"M"	20	3495424	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"15-24 years"	"15-24"	"Female"	"F"	20	3784679	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	24	3926437	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	19	3542636	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	34	3488819	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	50	3768430	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	92	3632913	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	138	4348826	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	209	4146986	5.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	244	3542140	6.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	388	3267764	11.9
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	252	2172306	11.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"65-74 years"	"65-74"	"Male"	"M"	297	1823502	16.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	275	1546270	17.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"75-84 years"	"75-84"	"Male"	"M"	262	1063053	24.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	125	823724	15.2
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	95	375978	25.3
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2009"	"2009"	"5-14 years"	"5-14"	"Female"	"F"	24	3354449	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2009"	"2009"	"5-14 years"	"5-14"	"Male"	"M"	28	3507765	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2009"	"2009"	"15-24 years"	"15-24"	"Female"	"F"	38	3777409	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	63	3923106	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	53	3514160	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	90	3459182	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	109	3840698	2.8
