"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	35	2013829	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	125	1791520	7.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2007"	"2007"	"75-84 years"	"75-84"	"Male"	"M"	82	1242746	6.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	268	858648	31.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	82	375357	21.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	22	5036814	0.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	14	4924517	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	27	3875701	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	24	3689764	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	40	2418340	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	47	2093315	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	112	1772843	6.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	91	1240605	7.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	274	873469	31.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	108	390272	27.7
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	16	5007023	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	33	3765433	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	22	3579370	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	35	2341262	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	33	2013829	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	116	1791520	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2007"	"2007"	"75-84 years"	"75-84"	"Male"	"M"	77	1242746	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	245	858648	28.5
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	77	375357	20.5
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	20	5036814	0.4
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	13	4924517	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	25	3875701	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	21	3689764	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	39	2418340	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	40	2093315	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	107	1772843	6.0
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	87	1240605	7.0
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	253	873469	29.0
	"Census Region 2: Midwest"	"CENS-R2"	"Malnutrition (E40-E46)"	"GR113-048"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	101	390272	25.9
	"Census Region 2: Midwest"	"CENS-R2"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	23	858648	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	21	873469	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	14	5007023	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	15	4896725	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	10	3765433	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	14	3579370	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	13	1791520	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2008"	"2008"	"< 1 year"	"1"	"Male"	"M"	12	445593	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	15	4924517	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	11	3875701	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	10	3689764	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	12	2418340	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	11	2093315	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Meningitis (G00,G03)"	"GR113-050"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	10	1240605	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	33	3765433	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	48	3579370	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	183	2341262	7.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	371	2013829	18.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	897	1791520	50.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2007"	"2007"	"75-84 years"	"75-84"	"Male"	"M"	1434	1242746	115.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	1013	858648	118.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	1038	375357	276.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	10	4924517	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	32	3875701	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	53	3689764	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	178	2418340	7.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	394	2093315	18.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	929	1772843	52.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	1466	1240605	118.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	1061	873469	121.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	1099	390272	281.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	18	5007023	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	93	3765433	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	76	3579370	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	543	2341262	23.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	403	2013829	20.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	3473	1791520	193.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2007"	"2007"	"75-84 years"	"75-84"	"Male"	"M"	1938	1242746	155.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	8974	858648	1045.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	2803	375357	746.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	22	5036814	0.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	12	4924517	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	109	3875701	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	70	3689764	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	609	2418340	25.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	454	2093315	21.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	3849	1772843	217.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	2308	1240605	186.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	10078	873469	1153.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Alzheimer disease (G30)"	"GR113-052"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	3299	390272	845.3
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"< 1 year"	"1"	"Female"	"F"	46	433288	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"< 1 year"	"1"	"Male"	"M"	67	452797	14.8
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"1-4 years"	"1-4"	"Female"	"F"	31	1694185	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"1-4 years"	"1-4"	"Male"	"M"	27	1772205	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"5-14 years"	"5-14"	"Female"	"F"	29	4402620	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"5-14 years"	"5-14"	"Male"	"M"	33	4614467	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	95	4643635	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	183	4856126	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	324	4175036	7.8
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	579	4225586	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	1005	4580757	21.9
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	2200	4571074	48.1
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	3171	5007023	63.3
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	7342	4896725	149.9
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	5650	3765433	150.0
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	12018	3579370	335.8
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	10200	2341262	435.7
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	15415	2013829	765.5
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	26767	1791520	1494.1
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"75-84 years"	"75-84"	"Male"	"M"	26309	1242746	2117.0
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	51822	858648	6035.3
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	25114	375357	6690.7
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"< 1 year"	"1"	"Female"	"F"	45	427912	10.5
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"< 1 year"	"1"	"Male"	"M"	71	445593	15.9
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"1-4 years"	"1-4"	"Female"	"F"	27	1703355	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"1-4 years"	"1-4"	"Male"	"M"	32	1779868	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"5-14 years"	"5-14"	"Female"	"F"	31	4385498	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"5-14 years"	"5-14"	"Male"	"M"	40	4592469	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"15-24 years"	"15-24"	"Female"	"F"	82	4630734	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	179	4839997	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	318	4207311	7.6
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	581	4259870	13.6
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	1010	4471076	22.6
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	2067	4464612	46.3
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	3321	5036814	65.9
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	7358	4924517	149.4
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	5936	3875701	153.2
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	12384	3689764	335.6
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	10395	2418340	429.8
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	15691	2093315	749.6
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	26062	1772843	1470.1
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	26029	1240605	2098.1
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	52388	873469	5997.7
	"Census Region 2: Midwest"	"CENS-R2"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	25878	390272	6630.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"< 1 year"	"1"	"Female"	"F"	34	433288	7.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"< 1 year"	"1"	"Male"	"M"	54	452797	11.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"1-4 years"	"1-4"	"Female"	"F"	22	1694185	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"1-4 years"	"1-4"	"Male"	"M"	20	1772205	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"5-14 years"	"5-14"	"Female"	"F"	21	4402620	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"5-14 years"	"5-14"	"Male"	"M"	21	4614467	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	71	4643635	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	147	4856126	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	256	4175036	6.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	508	4225586	12.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	739	4580757	16.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	1858	4571074	40.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	2404	5007023	48.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	6316	4896725	129.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	4377	3765433	116.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	10104	3579370	282.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	7459	2341262	318.6
