"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	203	2240726	9.1
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	160	1677845	9.5
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	164	1008566	16.3
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	54	252186	21.4
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"15-24 years"	"15-24"	"Female"	"F"	18	3405526	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	211	3498383	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	19	3752937	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	239	3664912	6.5
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	45	4474834	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	303	4333048	7.0
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	32	3794812	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	303	3588491	8.4
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	18	2530234	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	217	2277137	9.5
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	14	2096915	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	164	1671357	9.8
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	164	1021032	16.1
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	53	259998	20.4
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"5-14 years"	"5-14"	"Male"	"M"	20	3826706	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	76	3369688	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	203	3465227	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	95	3825868	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	346	3732733	9.3
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	174	4471904	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	462	4330292	10.7
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	126	3701596	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	303	3494484	8.7
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	75	2490616	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	159	2240726	7.1
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"65-74 years"	"65-74"	"Female"	"F"	52	2112718	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	109	1677845	6.5
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	59	1627643	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	80	1008566	7.9
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	16	665957	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	51	252186	20.2
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"5-14 years"	"5-14"	"Male"	"M"	26	3845924	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"15-24 years"	"15-24"	"Female"	"F"	58	3405526	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	251	3498383	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	93	3752937	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	301	3664912	8.2
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	169	4474834	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	455	4333048	10.5
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	145	3794812	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	333	3588491	9.3
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	67	2530234	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	168	2277137	7.4
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	37	2096915	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	90	1671357	5.4
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	39	1644519	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	75	1021032	7.3
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	14	678461	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	31	259998	11.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"< 1 year"	"1"	"Female"	"F"	19	322552	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"< 1 year"	"1"	"Male"	"M"	23	337909	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"1-4 years"	"1-4"	"Female"	"F"	28	1341785	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"1-4 years"	"1-4"	"Male"	"M"	28	1405005	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"5-14 years"	"5-14"	"Female"	"F"	21	3641769	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"5-14 years"	"5-14"	"Male"	"M"	28	3826706	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	102	3369688	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	592	3465227	17.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	107	3825868	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	479	3732733	12.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	138	4471904	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	278	4330292	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	52	3701596	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	151	3494484	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	28	2490616	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	59	2240726	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"65-74 years"	"65-74"	"Female"	"F"	21	2112718	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	41	1677845	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	21	1627643	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	21	1008566	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"< 1 year"	"1"	"Female"	"F"	28	323456	8.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"< 1 year"	"1"	"Male"	"M"	21	338930	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"1-4 years"	"1-4"	"Female"	"F"	15	1335413	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"1-4 years"	"1-4"	"Male"	"M"	27	1398115	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"5-14 years"	"5-14"	"Female"	"F"	18	3659944	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"5-14 years"	"5-14"	"Male"	"M"	24	3845924	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"15-24 years"	"15-24"	"Female"	"F"	88	3405526	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	623	3498383	17.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	98	3752937	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	536	3664912	14.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	107	4474834	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	283	4333048	6.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	61	3794812	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	139	3588491	3.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	21	2530234	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	62	2277137	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	21	2096915	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	30	1671357	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	21	1644519	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	14	1021032	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	14	678461	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"5-14 years"	"5-14"	"Male"	"M"	15	3826706	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"15-24 years"	"15-24"	"Female"	"F"	52	3369688	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	489	3465227	14.1
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	41	3825868	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	359	3732733	9.6
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	52	4471904	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	159	4330292	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	21	3701596	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	72	3494484	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	21	2240726	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"5-14 years"	"5-14"	"Male"	"M"	11	3845924	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"15-24 years"	"15-24"	"Female"	"F"	39	3405526	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	508	3498383	14.5
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	39	3752937	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	418	3664912	11.4
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	45	4474834	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	156	4333048	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	19	3794812	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	75	3588491	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	29	2277137	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	10	2096915	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"1999"	"1999"	"< 1 year"	"1"	"Female"	"F"	19	322552	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"1999"	"1999"	"< 1 year"	"1"	"Male"	"M"	23	337909	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"1999"	"1999"	"1-4 years"	"1-4"	"Female"	"F"	26	1341785	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"1999"	"1999"	"1-4 years"	"1-4"	"Male"	"M"	25	1405005	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"1999"	"1999"	"5-14 years"	"5-14"	"Female"	"F"	16	3641769	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"1999"	"1999"	"5-14 years"	"5-14"	"Male"	"M"	13	3826706	Unreliable
