"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"#Atherosclerosis (I70)"	"GR113-071"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	104	1190748	8.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Atherosclerosis (I70)"	"GR113-071"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	391	894051	43.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Atherosclerosis (I70)"	"GR113-071"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	182	456707	39.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"25-34 years"	"25-34"	"Male"	"M"	20	3911393	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"35-44 years"	"35-44"	"Female"	"F"	12	3468225	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"35-44 years"	"35-44"	"Male"	"M"	45	3386488	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"45-54 years"	"45-54"	"Female"	"F"	48	3944282	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"45-54 years"	"45-54"	"Male"	"M"	116	3757897	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"55-64 years"	"55-64"	"Female"	"F"	114	4009611	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"55-64 years"	"55-64"	"Male"	"M"	232	3727307	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"65-74 years"	"65-74"	"Female"	"F"	246	2850396	8.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"65-74 years"	"65-74"	"Male"	"M"	403	2462621	16.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	439	1558813	28.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	454	1142964	39.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	829	899374	92.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	482	454529	106.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"25-34 years"	"25-34"	"Female"	"F"	15	3821266	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"25-34 years"	"25-34"	"Male"	"M"	20	3902512	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"35-44 years"	"35-44"	"Female"	"F"	18	3453393	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"35-44 years"	"35-44"	"Male"	"M"	48	3382148	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"45-54 years"	"45-54"	"Female"	"F"	47	3814710	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"45-54 years"	"45-54"	"Male"	"M"	97	3636060	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"55-64 years"	"55-64"	"Female"	"F"	121	4012935	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"55-64 years"	"55-64"	"Male"	"M"	286	3731937	7.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"65-74 years"	"65-74"	"Female"	"F"	257	2900579	8.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"65-74 years"	"65-74"	"Male"	"M"	419	2512576	16.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	431	1612356	26.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	480	1190748	40.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	815	894051	91.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	496	456707	108.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"25-34 years"	"25-34"	"Male"	"M"	15	3911393	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"35-44 years"	"35-44"	"Male"	"M"	35	3386488	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"45-54 years"	"45-54"	"Female"	"F"	24	3944282	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"45-54 years"	"45-54"	"Male"	"M"	86	3757897	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"55-64 years"	"55-64"	"Female"	"F"	44	4009611	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"55-64 years"	"55-64"	"Male"	"M"	128	3727307	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"65-74 years"	"65-74"	"Female"	"F"	114	2850396	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"65-74 years"	"65-74"	"Male"	"M"	220	2462621	8.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	226	1558813	14.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	245	1142964	21.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	317	899374	35.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	232	454529	51.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"25-34 years"	"25-34"	"Male"	"M"	16	3902512	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"35-44 years"	"35-44"	"Male"	"M"	36	3382148	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"45-54 years"	"45-54"	"Female"	"F"	26	3814710	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"45-54 years"	"45-54"	"Male"	"M"	72	3636060	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"55-64 years"	"55-64"	"Female"	"F"	51	4012935	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"55-64 years"	"55-64"	"Male"	"M"	175	3731937	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"65-74 years"	"65-74"	"Female"	"F"	125	2900579	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"65-74 years"	"65-74"	"Male"	"M"	226	2512576	9.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	205	1612356	12.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	234	1190748	19.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	303	894051	33.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	223	456707	48.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"35-44 years"	"35-44"	"Male"	"M"	10	3386488	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"45-54 years"	"45-54"	"Female"	"F"	24	3944282	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"45-54 years"	"45-54"	"Male"	"M"	30	3757897	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"55-64 years"	"55-64"	"Female"	"F"	70	4009611	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"55-64 years"	"55-64"	"Male"	"M"	104	3727307	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"65-74 years"	"65-74"	"Female"	"F"	132	2850396	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"65-74 years"	"65-74"	"Male"	"M"	183	2462621	7.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	213	1558813	13.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	209	1142964	18.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	512	899374	56.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	250	454529	55.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"25-34 years"	"25-34"	"Female"	"F"	11	3821266	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"35-44 years"	"35-44"	"Female"	"F"	10	3453393	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"35-44 years"	"35-44"	"Male"	"M"	12	3382148	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"45-54 years"	"45-54"	"Female"	"F"	21	3814710	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"45-54 years"	"45-54"	"Male"	"M"	25	3636060	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"55-64 years"	"55-64"	"Female"	"F"	70	4012935	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"55-64 years"	"55-64"	"Male"	"M"	111	3731937	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"65-74 years"	"65-74"	"Female"	"F"	132	2900579	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"65-74 years"	"65-74"	"Male"	"M"	193	2512576	7.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	226	1612356	14.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	246	1190748	20.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	512	894051	57.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	273	456707	59.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"25-34 years"	"25-34"	"Female"	"F"	10	3843275	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"25-34 years"	"25-34"	"Male"	"M"	21	3911393	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"35-44 years"	"35-44"	"Female"	"F"	22	3468225	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"35-44 years"	"35-44"	"Male"	"M"	36	3386488	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"45-54 years"	"45-54"	"Female"	"F"	47	3944282	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"45-54 years"	"45-54"	"Male"	"M"	67	3757897	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"55-64 years"	"55-64"	"Female"	"F"	66	4009611	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"55-64 years"	"55-64"	"Male"	"M"	86	3727307	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"65-74 years"	"65-74"	"Female"	"F"	63	2850396	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"65-74 years"	"65-74"	"Male"	"M"	75	2462621	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	87	1558813	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	63	1142964	5.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	141	899374	15.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	57	454529	12.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"25-34 years"	"25-34"	"Male"	"M"	12	3902512	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"35-44 years"	"35-44"	"Female"	"F"	24	3453393	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"35-44 years"	"35-44"	"Male"	"M"	34	3382148	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"45-54 years"	"45-54"	"Female"	"F"	40	3814710	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"45-54 years"	"45-54"	"Male"	"M"	58	3636060	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"55-64 years"	"55-64"	"Female"	"F"	64	4012935	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"55-64 years"	"55-64"	"Male"	"M"	84	3731937	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"65-74 years"	"65-74"	"Female"	"F"	78	2900579	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"65-74 years"	"65-74"	"Male"	"M"	73	2512576	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	90	1612356	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	75	1190748	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	157	894051	17.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	65	456707	14.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"1-4 years"	"1-4"	"Male"	"M"	11	1293407	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"15-24 years"	"15-24"	"Female"	"F"	11	3638965	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"15-24 years"	"15-24"	"Male"	"M"	18	3746170	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"25-34 years"	"25-34"	"Female"	"F"	19	3843275	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"25-34 years"	"25-34"	"Male"	"M"	33	3911393	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"35-44 years"	"35-44"	"Female"	"F"	48	3468225	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"35-44 years"	"35-44"	"Male"	"M"	66	3386488	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"45-54 years"	"45-54"	"Female"	"F"	127	3944282	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"45-54 years"	"45-54"	"Male"	"M"	174	3757897	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"55-64 years"	"55-64"	"Female"	"F"	376	4009611	9.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"55-64 years"	"55-64"	"Male"	"M"	453	3727307	12.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"65-74 years"	"65-74"	"Female"	"F"	705	2850396	24.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"65-74 years"	"65-74"	"Male"	"M"	820	2462621	33.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	1338	1558813	85.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	1406	1142964	123.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	3553	899374	395.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	2308	454529	507.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"< 1 year"	"1"	"Female"	"F"	11	297991	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"< 1 year"	"1"	"Male"	"M"	14	312417	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"1-4 years"	"1-4"	"Male"	"M"	12	1282922	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"5-14 years"	"5-14"	"Female"	"F"	14	3153952	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"15-24 years"	"15-24"	"Male"	"M"	25	3658077	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"25-34 years"	"25-34"	"Female"	"F"	15	3821266	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"25-34 years"	"25-34"	"Male"	"M"	39	3902512	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"35-44 years"	"35-44"	"Female"	"F"	55	3453393	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"35-44 years"	"35-44"	"Male"	"M"	60	3382148	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"45-54 years"	"45-54"	"Female"	"F"	158	3814710	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"45-54 years"	"45-54"	"Male"	"M"	215	3636060	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"55-64 years"	"55-64"	"Female"	"F"	371	4012935	9.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"55-64 years"	"55-64"	"Male"	"M"	540	3731937	14.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"65-74 years"	"65-74"	"Female"	"F"	756	2900579	26.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"65-74 years"	"65-74"	"Male"	"M"	1034	2512576	41.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	1440	1612356	89.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	1467	1190748	123.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	3428	894051	383.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	2481	456707	543.2
	"Census Region 1: Northeast"	"CENS-R1"	"Influenza (J09-J11)"	"GR113-077"	"2017"	"2017"	"45-54 years"	"45-54"	"Female"	"F"	13	3944282	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Influenza (J09-J11)"	"GR113-077"	"2017"	"2017"	"45-54 years"	"45-54"	"Male"	"M"	16	3757897	Unreliable
