"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	3979	2470911	161.0
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	7635	2113057	361.3
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	8414	1501941	560.2
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2013"	"2013"	"75-84 years"	"75-84"	"Male"	"M"	10817	1067932	1012.9
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	21463	871758	2462.0
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	13386	420222	3185.5
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	16	3858041	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	23	3754674	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	95	3770291	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	143	3542518	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	533	3439790	15.5
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	764	4155773	18.4
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	2453	3965634	61.9
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	2008	3857118	52.1
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	5521	3579635	154.2
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	4002	2566600	155.9
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	7678	2198979	349.2
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"75-84 years"	"75-84"	"Female"	"F"	8074	1499107	538.6
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"75-84 years"	"75-84"	"Male"	"M"	10149	1076146	943.1
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	20475	876012	2337.3
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	13072	428350	3051.7
	"Census Region 1: Northeast"	"CENS-R1"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2014"	"2014"	"Not Stated"	"NS"	"Male"	"M"	10	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	27	3710638	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	61	3570783	1.7
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	189	3469969	5.4
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	262	4211811	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	827	4018090	20.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	607	3789996	16.0
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	1921	3513148	54.7
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	1274	2470911	51.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	2311	2113057	109.4
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	2432	1501941	161.9
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"75-84 years"	"75-84"	"Male"	"M"	2886	1067932	270.2
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	5240	871758	601.1
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	3040	420222	723.4
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	24	3770291	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	44	3542518	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	159	3439790	4.6
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	246	4155773	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	795	3965634	20.0
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	656	3857118	17.0
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	1808	3579635	50.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	1249	2566600	48.7
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	2359	2198979	107.3
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"75-84 years"	"75-84"	"Female"	"F"	2275	1499107	151.8
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"75-84 years"	"75-84"	"Male"	"M"	2800	1076146	260.2
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	4787	876012	546.5
	"Census Region 1: Northeast"	"CENS-R1"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	2861	428350	667.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	15	4211811	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	40	4018090	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	26	3789996	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	80	3513148	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	59	2470911	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	87	2113057	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	92	1501941	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"75-84 years"	"75-84"	"Male"	"M"	81	1067932	7.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	227	871758	26.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	102	420222	24.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	11	3439790	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	13	4155773	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	29	3965634	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	29	3857118	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	69	3579635	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	58	2566600	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	77	2198979	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"75-84 years"	"75-84"	"Female"	"F"	85	1499107	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"75-84 years"	"75-84"	"Male"	"M"	92	1076146	8.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	231	876012	26.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	120	428350	28.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	10	3873196	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	24	3706938	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	73	3710638	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	120	3570783	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	398	3469969	11.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	514	4211811	12.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	1690	4018090	42.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	1296	3789996	34.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	3663	3513148	104.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	2646	2470911	107.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	5237	2113057	247.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	5890	1501941	392.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"75-84 years"	"75-84"	"Male"	"M"	7850	1067932	735.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	15996	871758	1834.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	10244	420222	2437.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	12	3858041	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	16	3754674	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	71	3770291	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	94	3542518	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	363	3439790	10.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	505	4155773	12.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	1629	3965634	41.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	1323	3857118	34.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	3644	3579635	101.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	2695	2566600	105.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	5242	2198979	238.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"75-84 years"	"75-84"	"Female"	"F"	5714	1499107	381.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"75-84 years"	"75-84"	"Male"	"M"	7257	1076146	674.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	15457	876012	1764.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	10091	428350	2355.8
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	14	3706938	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	38	3710638	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	55	3570783	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	202	3469969	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	252	4211811	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	857	4018090	21.3
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	508	3789996	13.4
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	1636	3513148	46.6
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	736	2470911	29.8
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	1582	2113057	74.9
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	1074	1501941	71.5
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"75-84 years"	"75-84"	"Male"	"M"	1412	1067932	132.2
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	2323	871758	266.5
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	1389	420222	330.5
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	31	3770291	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	53	3542518	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	199	3439790	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	206	4155773	5.0
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	840	3965634	21.2
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	576	3857118	14.9
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	1695	3579635	47.4
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	770	2566600	30.0
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	1588	2198979	72.2
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"75-84 years"	"75-84"	"Female"	"F"	1063	1499107	70.9
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"75-84 years"	"75-84"	"Male"	"M"	1260	1076146	117.1
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	2315	876012	264.3
	"Census Region 1: Northeast"	"CENS-R1"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	1312	428350	306.3
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	10	3706938	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	35	3710638	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	65	3570783	1.8
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	196	3469969	5.6
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	262	4211811	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	833	4018090	20.7
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	788	3789996	20.8
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	2027	3513148	57.7
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	1910	2470911	77.3
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	3655	2113057	173.0
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	4816	1501941	320.7
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"75-84 years"	"75-84"	"Male"	"M"	6438	1067932	602.8
	"Census Region 1: Northeast"	"CENS-R1"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	13673	871758	1568.4
