"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2005"	"2005"	"75-84 years"	"75-84"	"Male"	"M"	33	1084471	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	11	734381	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	18	308709	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	97	3696845	2.6
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	467	3850004	12.1
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	213	3443015	6.2
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	825	3376091	24.4
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	450	4141242	10.9
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	1090	3995976	27.3
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	449	4212381	10.7
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	1083	4018117	27.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	111	3173369	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	264	2897402	9.1
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"65-74 years"	"65-74"	"Female"	"F"	27	1986662	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"65-74 years"	"65-74"	"Male"	"M"	35	1640200	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	33	1635957	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"75-84 years"	"75-84"	"Male"	"M"	32	1082397	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	31	754794	4.1
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	19	324573	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"< 1 year"	"1"	"Female"	"F"	35	317926	11.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"< 1 year"	"1"	"Male"	"M"	30	332511	9.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"1-4 years"	"1-4"	"Male"	"M"	13	1352140	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"5-14 years"	"5-14"	"Male"	"M"	18	3652766	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	29	3654777	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	79	3804375	2.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	21	3481943	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	94	3410885	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	49	4212192	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	169	4067775	4.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	56	4154704	1.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	185	3959056	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	62	3070908	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	159	2796568	5.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	128	1988853	6.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	177	1634541	10.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"75-84 years"	"75-84"	"Female"	"F"	373	1654802	22.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"75-84 years"	"75-84"	"Male"	"M"	317	1084471	29.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	657	734381	89.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	364	308709	117.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"< 1 year"	"1"	"Female"	"F"	28	316889	8.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"< 1 year"	"1"	"Male"	"M"	41	331795	12.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"1-4 years"	"1-4"	"Female"	"F"	13	1275658	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"1-4 years"	"1-4"	"Male"	"M"	16	1333300	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"5-14 years"	"5-14"	"Male"	"M"	16	3599778	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	17	3696845	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	75	3850004	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	22	3443015	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	93	3376091	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	33	4141242	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	136	3995976	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	64	4212381	1.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	209	4018117	5.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	74	3173369	2.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	182	2897402	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"65-74 years"	"65-74"	"Female"	"F"	96	1986662	4.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"65-74 years"	"65-74"	"Male"	"M"	166	1640200	10.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	345	1635957	21.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"75-84 years"	"75-84"	"Male"	"M"	331	1082397	30.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	683	754794	90.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	346	324573	106.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"5-14 years"	"5-14"	"Female"	"F"	10	3482979	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"5-14 years"	"5-14"	"Male"	"M"	23	3652766	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	102	3654777	2.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	432	3804375	11.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	121	3481943	3.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	526	3410885	15.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	186	4212192	4.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	738	4067775	18.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	209	4154704	5.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	758	3959056	19.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	123	3070908	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	447	2796568	16.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	61	1988853	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	243	1634541	14.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"75-84 years"	"75-84"	"Female"	"F"	50	1654802	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"75-84 years"	"75-84"	"Male"	"M"	262	1084471	24.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	25	734381	3.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	100	308709	32.4
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"5-14 years"	"5-14"	"Male"	"M"	20	3599778	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	82	3696845	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	415	3850004	10.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	128	3443015	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	523	3376091	15.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	178	4141242	4.3
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	754	3995976	18.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	244	4212381	5.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	824	4018117	20.5
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	150	3173369	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	511	2897402	17.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"65-74 years"	"65-74"	"Female"	"F"	53	1986662	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"65-74 years"	"65-74"	"Male"	"M"	248	1640200	15.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	50	1635957	3.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"75-84 years"	"75-84"	"Male"	"M"	236	1082397	21.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	15	754794	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	90	324573	27.7
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	12	3654777	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	144	3804375	3.8
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	16	3481943	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	205	3410885	6.0
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	41	4212192	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	294	4067775	7.2
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	38	4154704	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	363	3959056	9.2
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	22	3070908	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	242	2796568	8.7
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	10	1988853	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	162	1634541	9.9
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"75-84 years"	"75-84"	"Male"	"M"	189	1084471	17.4
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	62	308709	20.1
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	15	3696845	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	163	3850004	4.2
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	17	3443015	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	206	3376091	6.1
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	34	4141242	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	271	3995976	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	43	4212381	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	336	4018117	8.4
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	19	3173369	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	239	2897402	8.2
	"Census Region 1: Northeast"	"CENS-R1"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2006"	"2006"	"65-74 years"	"65-74"	"Male"	"M"	157	1640200	9.6
