"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	58	3638462	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	33	3509724	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	14	4270197	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	50	4074460	1.2
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	10	3724015	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	34	3444402	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"65-74 years"	"65-74"	"Female"	"F"	11	2366943	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	20	2011542	1.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"75-84 years"	"75-84"	"Male"	"M"	15	1063910	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	10	406165	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"1-4 years"	"1-4"	"Female"	"F"	10	1254687	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"5-14 years"	"5-14"	"Female"	"F"	14	3310705	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"5-14 years"	"5-14"	"Male"	"M"	11	3461452	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	12	3911652	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	10	3601821	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	13	3571610	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	22	3553299	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	27	4316393	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	38	4118376	0.9
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	31	3683065	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	49	3403214	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"65-74 years"	"65-74"	"Female"	"F"	24	2229610	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"65-74 years"	"65-74"	"Male"	"M"	31	1881621	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"75-84 years"	"75-84"	"Female"	"F"	33	1525575	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"75-84 years"	"75-84"	"Male"	"M"	34	1063861	3.2
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	25	846082	3.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	25	394077	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"5-14 years"	"5-14"	"Male"	"M"	12	3446167	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	11	3638462	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	23	3509724	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	21	4270197	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	20	4074460	0.5
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	26	3724015	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	47	3444402	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"65-74 years"	"65-74"	"Female"	"F"	26	2366943	1.1
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	29	2011542	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"75-84 years"	"75-84"	"Female"	"F"	33	1512261	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"75-84 years"	"75-84"	"Male"	"M"	31	1063910	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	23	858625	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	21	406165	5.2
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	152	3765012	4.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	526	3911652	13.4
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	382	3601821	10.6
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	1109	3571610	31.1
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	434	3675513	11.8
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	943	3553299	26.5
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	617	4316393	14.3
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	1193	4118376	29.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	307	3683065	8.3
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	562	3403214	16.5
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"65-74 years"	"65-74"	"Female"	"F"	42	2229610	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"65-74 years"	"65-74"	"Male"	"M"	82	1881621	4.4
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"75-84 years"	"75-84"	"Female"	"F"	30	1525575	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"75-84 years"	"75-84"	"Male"	"M"	48	1063861	4.5
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	31	846082	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	25	394077	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"15-24 years"	"15-24"	"Female"	"F"	170	3763286	4.5
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	506	3906199	13.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	427	3654985	11.7
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	1224	3638462	33.6
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	454	3622836	12.5
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	1052	3509724	30.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	650	4270197	15.2
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	1297	4074460	31.8
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	302	3724015	8.1
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	626	3444402	18.2
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"65-74 years"	"65-74"	"Female"	"F"	58	2366943	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	105	2011542	5.2
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"75-84 years"	"75-84"	"Female"	"F"	30	1512261	2.0
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"75-84 years"	"75-84"	"Male"	"M"	29	1063910	2.7
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	31	858625	3.6
	"Census Region 1: Northeast"	"CENS-R1"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	24	406165	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"< 1 year"	"1"	"Female"	"F"	37	314207	11.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"< 1 year"	"1"	"Male"	"M"	42	328952	12.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"1-4 years"	"1-4"	"Female"	"F"	11	1254687	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"1-4 years"	"1-4"	"Male"	"M"	19	1310814	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"5-14 years"	"5-14"	"Male"	"M"	18	3461452	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	10	3765012	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	54	3911652	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	19	3601821	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	69	3571610	1.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	19	3675513	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	104	3553299	2.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	68	4316393	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	201	4118376	4.9
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	91	3683065	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	214	3403214	6.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"65-74 years"	"65-74"	"Female"	"F"	147	2229610	6.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"65-74 years"	"65-74"	"Male"	"M"	174	1881621	9.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"75-84 years"	"75-84"	"Female"	"F"	261	1525575	17.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"75-84 years"	"75-84"	"Male"	"M"	293	1063861	27.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	690	846082	81.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	385	394077	97.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"< 1 year"	"1"	"Female"	"F"	36	308475	11.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"< 1 year"	"1"	"Male"	"M"	42	323135	13.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"1-4 years"	"1-4"	"Female"	"F"	14	1251615	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"1-4 years"	"1-4"	"Male"	"M"	29	1308771	2.2
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"5-14 years"	"5-14"	"Male"	"M"	25	3446167	0.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"15-24 years"	"15-24"	"Female"	"F"	16	3763286	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	62	3906199	1.6
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	16	3654985	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	89	3638462	2.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	30	3622836	0.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	88	3509724	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	58	4270197	1.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	178	4074460	4.4
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	93	3724015	2.5
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	235	3444402	6.8
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"65-74 years"	"65-74"	"Female"	"F"	112	2366943	4.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	235	2011542	11.7
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"75-84 years"	"75-84"	"Female"	"F"	277	1512261	18.3
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"75-84 years"	"75-84"	"Male"	"M"	299	1063910	28.1
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	721	858625	84.0
	"Census Region 1: Northeast"	"CENS-R1"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	381	406165	93.8
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2011"	"2011"	"5-14 years"	"5-14"	"Female"	"F"	12	3310705	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2011"	"2011"	"5-14 years"	"5-14"	"Male"	"M"	22	3461452	0.6
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	139	3765012	3.7
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	546	3911652	14.0
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	150	3601821	4.2
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	648	3571610	18.1
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	216	3675513	5.9
	"Census Region 1: Northeast"	"CENS-R1"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	759	3553299	21.4
